scene_order	scene_id	phase	scene_title	record_order	id	english
59	missing_blacksmith	postgame	Missing blacksmith quest	12	198:$6702	Koppa: S...<page><box>Koppa: Store?!<page><box>Koppa: What's that supposed to mean?<page><box>???: MAMO-RY STORAGE!!
59	missing_blacksmith	postgame	Missing blacksmith quest	13	198:$672E	Koppa: Whoa!<page><box>Koppa: Aaaaaaaaaaaaaah!!<page><box>
59	missing_blacksmith	postgame	Missing blacksmith quest	14	198:$675B	Blacksmith: Gah!<page><box>Oro: H-He...<page><box>Oro: He got sucked inside?!<page><box>Rai: It is a monster! R-Run!! Aaaaaah!!<page><box>
59	missing_blacksmith	postgame	Missing blacksmith quest	15	198:$67A8	???: Stop! I will store every last one of you!!<page><box>
59	missing_blacksmith	postgame	Missing blacksmith quest	16	198:$67C9	???: Stop resisting.<page><box>???: We have already occupied this place.<page><box>???: You have no hope of victory.<page><box>???: Obey me if you wish to live!<page><box>???: First...<page><box>???: someone polish me...<page><box>Rai: P-Polish?<page><box>Rai: Polish what?<page><box>???: My body...<page><box>
59	missing_blacksmith	postgame	Missing blacksmith quest	17	198:$686E	???: Hurry!<page><box>???: Or else...<page><box>Oro: Eek! We'll do it!<page><box>
59	missing_blacksmith	postgame	Missing blacksmith quest	18	198:$6899	Scrub, scrub, scrub.<page><box>Scrub, scrub, scrub.<page><box>Scrub, scrub, scrub.<page><box>
59	missing_blacksmith	postgame	Missing blacksmith quest	19	198:$68CD	Everyone: Whoa!!<page><box>
59	missing_blacksmith	postgame	Missing blacksmith quest	20	198:$68DE	???: Ahh, much better!<page><box>???: Hup we go!!<page><box>
59	missing_blacksmith	postgame	Missing blacksmith quest	21	198:$68F9	Koppa: Ow, ow, ow...<page><box>
59	missing_blacksmith	postgame	Missing blacksmith quest	22	198:$6908	???: My body is clean, my drawers glide smoothly, and I feel wonderful!<page><box>???: ...Huh?<page><box>
59	missing_blacksmith	postgame	Missing blacksmith quest	23	198:$6949	???: Could it be...?<page><box>???: <name>?<page><box>???: It is you, <name>!<page><box>
59	missing_blacksmith	postgame	Missing blacksmith quest	24	198:$6968	???: It's been so long!<page><box>???: It's me! Mamo the Wardrobe!!<page><box>
59	missing_blacksmith	postgame	Missing blacksmith quest	25	198:$698B	Koppa: Who are you?<page><box>
59	missing_blacksmith	postgame	Missing blacksmith quest	26	198:$699C	Mamo: What?!<page><box>Mamo: You don't remember<br>me?!<page><box>Mamo: How heartless!<page><box>Mamo: But I suppose it makes sense. <name> was still a child back then.<page><box>
59	missing_blacksmith	postgame	Missing blacksmith quest	27	198:$69F5	Mamo: And now you've grown into such a fine Wanderer... Mamo-ry sniffle...<page><box>
59	missing_blacksmith	postgame	Missing blacksmith quest	28	198:$6A26	Koppa: Hmm... I still don't really remember you.<page><box>
59	missing_blacksmith	postgame	Missing blacksmith quest	29	198:$6A51	Mamo: Shall I force you to remember?<page><box>Mamo: Mamo-ry SUCK...<page><box>
59	missing_blacksmith	postgame	Missing blacksmith quest	30	198:$6A7E	Koppa: Whoa! Wait!<page><box>Koppa: Please don't do that again.<page><box>Koppa: Huh... I feel like I've said that before...<page><box>
59	missing_blacksmith	postgame	Missing blacksmith quest	31	198:$6ACC	Mamo: Now that we've met again, let's be friends!<page><box>
59	missing_blacksmith	postgame	Missing blacksmith quest	32	198:$6AEB	Mamo the Wardrobe joined<br>you!<delay:96><page><box>
59	missing_blacksmith	postgame	Missing blacksmith quest	33	198:$6B01	Mamo: You may have forgotten, so I'll remind you...<page><box>Mamo: I can store lots of items.<page><box>Mamo: You can put them in and take them out freely. Handy, right?<page><box>Mamo: But I'll be empty when you return from a dungeon, so remember that.<page><box>Mamo: Let's go! Mamo-ry, roll out!<page><box>
60	mamo_reunion	postgame	Mamo reunion	1	198:$6BC8	Mamo: Hey, <name>! Mamo-ry reunion?<page><box>
60	mamo_reunion	postgame	Mamo reunion	2	198:$6BE4	Mamo: That's what I wanted to hear!<page><box>Mamo: I can store lots of items.<page><box>Mamo: You can put them in and take them out freely. Handy, right?<page><box>Mamo: But I'll be empty when you return from a dungeon, so remember that.<page><box>Mamo: Let's go! Mamo-ry, roll out!<page><box>
60	mamo_reunion	postgame	Mamo reunion	3	198:$6C8A	Mamo joined you!<delay:96><page><box>
60	mamo_reunion	postgame	Mamo reunion	4	198:$6C9C	Mamo: You could store items if I came along...<page><box>Mamo: Mamo-ry disappointed!<page><box>
61	pot_sisters_intro	postgame	Pot sisters shop introduction	1	198:$6CDD	Ohagi and Kinako: Welcome!<page><box>Ohagi: Oh my! What a handsome man!<page><box>Kinako: Just my type!<page><box>Ohagi: Where are you from?<page><box>Kinako: How old are you?<page><box>Ohagi: What do you do?<page><box>Kinako: Where do you live?<page><box>
61	pot_sisters_intro	postgame	Pot sisters shop introduction	2	198:$6D4E	Ohagi: Oh my!<page><box>Ohagi: How could we forget the most important<br>question?!<page><box>
61	pot_sisters_intro	postgame	Pot sisters shop introduction	3	198:$6D76	Ohagi and Kinako: What<delay:14><D2>is<delay:14><D2>your<delay:14><D2>name<delay:14><D2>?<page><box>
61	pot_sisters_intro	postgame	Pot sisters shop introduction	4	198:$6D94	Ohagi and Kinako: <name>!<page><box>Ohagi: <name>...<delay:3C> Mmm, what a lovely name!<page><box>Ohagi: So cute! Eek!!<page><box>
61	pot_sisters_intro	postgame	Pot sisters shop introduction	5	198:$6DCF	Kinako: And such a cute face!<page><box>Kinako: Just my type! Eek!!<page><box>
61	pot_sisters_intro	postgame	Pot sisters shop introduction	6	198:$6DF4	Ohagi and Kinako: Sigh...<delay:64><page><box>Ohagi: Hm?<page><box>Ohagi: What?<page><box>Ohagi: Oh!<page><box>Ohagi: I'm sorry, darling.<page><box>Ohagi: What is it?<page><box>Ohagi: You want a doll?<page><box>Kinako: We have some wonderful ones!<page><box>Ohagi: Dolls whose hair grows...<page><box>Ohagi: Dolls that cry red tears...<page><box>Ohagi: And...<page><box>Ohagi: Just between us...<page><box>Ohagi: We're about to finish something incredible!<page><box>
61	pot_sisters_intro	postgame	Pot sisters shop introduction	7	198:$6EB4	Kinako: Hey! You're telling him about that already?!<page><box>
61	pot_sisters_intro	postgame	Pot sisters shop introduction	8	198:$6ED7	Ohagi: Why not?<page><box>Ohagi: <name> is so cute that I want to tell him.<page><box>Kinako: Hmm...<page><box>Kinako: Fine, then...<page><box>Kinako: But only a little.<page><box>
61	pot_sisters_intro	postgame	Pot sisters shop introduction	9	198:$6F2A	Ohagi: The truth is, right now...<page><box>Ohagi: we're creating something unlike anything anyone has ever seen.<page><box>Kinako: But for now, this stays a secret between us and <name>.<page><box>
61	pot_sisters_intro	postgame	Pot sisters shop introduction	10	198:$6F89	Ohagi: It's almost finished, so come visit us often.<page><box>Ohagi: Tee-hee.<page><box>Ohagi: That's all for now!<page><box>Ohagi and Kinako: Come<br>again!<page><box>
62	pot_sisters_creation	postgame	Pot sisters creation event	1	198:$6FF1	Ohagi: Eek!<page><box>Ohagi: <name>!!<page><box>Kinako: It's done! We finished it!<page><box>Kinako: We really did it!<page><box>Ohagi: Yes! At last, it's complete!<page><box>Ohagi: Our masterpiece!!<page><box>Kinako: It's incredible!<page><box>Kinako: Prepare to be<br>amazed!!<page><box>
62	pot_sisters_creation	postgame	Pot sisters creation event	2	198:$705F	Ohagi and Kinako: Ta-daaa!!<page><box>
62	pot_sisters_creation	postgame	Pot sisters creation event	3	198:$7073	Kinako: Well? Well? Well?<page><box>Kinako: Are you amazed? Are you?!<page><box>Ohagi: This doll can move!<page><box>Ohagi: It even shoots arrows and fights beside you!!<page><box>Kinako: Those nasty monsters won't stand a chance now!<page><box>
62	pot_sisters_creation	postgame	Pot sisters creation event	4	198:$70F1	Ohagi: Well? Isn't it fabulous?<page><box>Ohagi: Would you like to try it, <name>?<page><box>Ohagi: Five hundred Gitan.<page><box>Ohagi: You won't regret it.
62	pot_sisters_creation	postgame	Pot sisters creation event	5	198:$7131	Ohagi: I knew you had a good eye, <name>!<page><box>Kinako: Here you are.<page><box>Kinako: We call it <cF8>h<cF8>i Unit!<page><box>Kinako: Sexy name, isn't it?<page><box>Ohagi: Treat it gently.<page><box>
62	pot_sisters_creation	postgame	Pot sisters creation event	6	198:$7190	<cF8>h<cF8>i Unit joined you!<delay:96><page>
62	pot_sisters_creation	postgame	Pot sisters creation event	7	198:$71A8	Kinako: Oh! One more thing.<page><box>Kinako: This doll...<page><box>Kinako: is as brilliant as we are!<page><box>Ohagi: After an adventure, it returns to our shop all by itself.<page><box>
62	pot_sisters_creation	postgame	Pot sisters creation event	8	198:$7213	Kinako: You're a young man, <name>.<page><box>Kinako: Sometimes you'll want to go somewhere alone. Tee-hee.<page><box>Ohagi and Kinako: Aren't we thoughtful?!<page><box>
62	pot_sisters_creation	postgame	Pot sisters creation event	9	198:$7264	Kinako: When the doll returns, we'll look after it.<page><box>Ohagi: So whenever you want to take it into a dungeon, stop by our shop!<page><box>Ohagi and Kinako: We'll be waiting!<page>
62	pot_sisters_creation	postgame	Pot sisters creation event	10	198:$72D7	Ohagi: <name>...<page><box>Ohagi: Nothing in life comes free.<page>
62	pot_sisters_creation	postgame	Pot sisters creation event	11	198:$72F8	Ohagi: Oh my! What a shame!<page><box>Ohagi: You won't find a doll this glamorous anywhere<br>else!<page><box>Kinako: You truly don't want it?<page><box>Kinako: What a waste!<page>
62	pot_sisters_creation	postgame	Pot sisters creation event	12	198:$7346	Ohagi: Tee-hee. You changed your mind after all.<page><box>Ohagi: Oh, you! You want it, don't you?<page><box>
62	pot_sisters_creation	postgame	Pot sisters creation event	13	198:$7373	Kinako: Here.<page><box>Kinako: <cF8>h<cF8>i Unit. Five hundred Gitan.
62	pot_sisters_creation	postgame	Pot sisters creation event	14	198:$7390	Ohagi: Oh my, <name>. No window-shopping!<page>
63	pot_sisters_repeat	postgame	Pot sisters repeat visit	1	198:$73C7	Ohagi and Kinako: Welcome!<page><box>Ohagi: Oh my! <name>! Where's your doll?<page><box>Kinako: D-Did you...<page><box>Kinako: Did you really...<page><box>Kinako: break it?!<page><box>Ohagi: Oh my! What a shock!<page><box>
63	pot_sisters_repeat	postgame	Pot sisters repeat visit	2	198:$742B	Ohagi: W-We...<page><box>Ohagi: won't give up!<page><box>Ohagi: Something like this won't defeat us!!<page><box>Kinako: That's right!<page><box>Kinako: We made a new one in case this happened!<page><box>Kinako: Aren't we<br>thoughtful?!<page><box>
63	pot_sisters_repeat	postgame	Pot sisters repeat visit	3	198:$74AB	Ohagi and Kinako: Ta-daaa!!<page><box>Ohagi: <cF8>h<cF8>i Unit!<page><box>Ohagi: Five hundred Gitan!
63	pot_sisters_repeat	postgame	Pot sisters repeat visit	4	198:$74D6	Ohagi: Thank you!<page><box>Ohagi: It's starting over from scratch, so take better care of it this time!<page><box>
63	pot_sisters_repeat	postgame	Pot sisters repeat visit	5	198:$7507	<cF8>h<cF8>i Unit joined you!<delay:96><page>
63	pot_sisters_repeat	postgame	Pot sisters repeat visit	6	198:$751F	Ohagi: <name>...<page><box>Ohagi: Nothing in life comes free.<page>
63	pot_sisters_repeat	postgame	Pot sisters repeat visit	7	198:$7540	Ohagi: Oh my! What a shame!<page><box>Kinako: But you'll change your mind eventually!<page>
63	pot_sisters_repeat	postgame	Pot sisters repeat visit	8	198:$756F	Ohagi: Tee-hee. You changed your mind after all.<page><box>Ohagi: Oh, you! You want it, don't you?<page><box>
63	pot_sisters_repeat	postgame	Pot sisters repeat visit	9	198:$759C	Kinako: Here. <cF8>h<cF8>i Unit.<page><box>Kinako: Five hundred Gitan.
63	pot_sisters_repeat	postgame	Pot sisters repeat visit	10	198:$75B9	Ohagi: Oh my, <name>. No window-shopping!<page>
64	pot_sisters_broken_pot	postgame	Pot sisters broken-pot event	1	198:$75E5	Ohagi: I can tell just by looking, <name>...<page><box>Ohagi: You broke it again, didn't you?<page><box>Kinako: We made you a new<br>one.<page><box>
64	pot_sisters_broken_pot	postgame	Pot sisters broken-pot event	2	198:$7630	Kinako: Here. <cF8>h<cF8>i Unit.<page><box>Kinako: Five hundred Gitan.
64	pot_sisters_broken_pot	postgame	Pot sisters broken-pot event	3	198:$764D	Ohagi: Thank you!<page><box>Ohagi: It's starting over from scratch, so take better care of it this time!<page><box>
64	pot_sisters_broken_pot	postgame	Pot sisters broken-pot event	4	198:$767E	<cF8>h<cF8>i Unit joined you!<delay:96><page>
64	pot_sisters_broken_pot	postgame	Pot sisters broken-pot event	5	198:$7696	Ohagi: <name>...<page><box>Ohagi: Nothing in life comes free.<page>
64	pot_sisters_broken_pot	postgame	Pot sisters broken-pot event	6	198:$76B7	Ohagi: Oh my! What a shame!<page><box>Kinako: But you'll change your mind eventually!<page>
65	pot_sisters_item_return	postgame	Pot sisters stored-item return	1	198:$76FA	Ohagi: Oh, <name>! Of course we looked after it carefully!<page><box>Ohagi: Here, <cF8>h<cF8>i Unit!<page><box>Ohagi: You'll take it with you, won't you?
65	pot_sisters_item_return	postgame	Pot sisters stored-item return	2	198:$7741	Ohagi: Take good care of it.<page>
65	pot_sisters_item_return	postgame	Pot sisters stored-item return	3	198:$7753	<cF8>h<cF8>i Unit joined you!<delay:96><page>
65	pot_sisters_item_return	postgame	Pot sisters stored-item return	4	198:$776B	Ohagi: Ah...<page><box>Ohagi: <name:00>-<name>...<page><box>Ohagi: Listen...<page><box>Ohagi: Everyone has their limits.<page><box>Ohagi: Do you know what that means?<page><box>Kinako: Simply put, we can't Modify it any further.<page><box>Kinako: The doll has reached its limit.<page><box>Ohagi: But that also means it's the strongest doll in the world!<page><box>Ohagi: How marvelous!!<page><box>Ohagi: Here is the ultimate doll, <cF8>h<cF8>i Unit.<page><box>Ohagi: Will you take it?
65	pot_sisters_item_return	postgame	Pot sisters stored-item return	5	198:$7855	Ohagi and Kinako: Welcome!<page><box>Ohagi: Oh, <name>!<page><box>Ohagi: You came at the perfect time!<page><box>Kinako: The doll <name> brought back...<page><box>Ohagi: To thank you for treating it well, we used our skills to Modify it!<page><box>Kinako: We even gave it a sexier name!<page><box>Ohagi and Kinako: Its new name is <cF8>h<cF8>i Unit!!<page><box>Ohagi: Well?<page><box>Ohagi: Will you take it with you now?
65	pot_sisters_item_return	postgame	Pot sisters stored-item return	6	198:$793F	Ohagi: Will you take <cF8>h<cF8>i Unit?
65	pot_sisters_item_return	postgame	Pot sisters stored-item return	7	198:$7955	Ohagi: Keep treating it gently for years to come!<page><box>Ohagi: Tee-hee!<page><box>
65	pot_sisters_item_return	postgame	Pot sisters stored-item return	8	198:$797B	The doll powered up into <cF8>h<cF8>i Unit!<delay:3C><page><box>
65	pot_sisters_item_return	postgame	Pot sisters stored-item return	9	198:$79A0	Ohagi and Kinako: Come<br>again!<page>
65	pot_sisters_item_return	postgame	Pot sisters stored-item return	10	198:$79B4	Ohagi: Oh my.<page><box>Ohagi: Could it be...<page><box>Ohagi: <name>, are you thinking of seeing someone else?<page><box>Ohagi: Well, <name>, you're a man. You have your<br>reasons.<page><box>Ohagi: We'll look after the doll.<page>
66	pot_sisters_confrontation	postgame	Pot sisters confrontation	1	198:$7A22	Ohagi: Hey, <name>!<page><box>Ohagi: What happened?!<page><box>Kinako: You promised to treat it well!!<page><box>Ohagi: Honestly! Can you be gentle this time?
66	pot_sisters_confrontation	postgame	Pot sisters confrontation	2	198:$7A7A	Ohagi: Don't make it cry<br>again!<page><box>
66	pot_sisters_confrontation	postgame	Pot sisters confrontation	3	198:$7A8E	<cF8>h<cF8>i Unit joined you!<delay:96><page>
66	pot_sisters_confrontation	postgame	Pot sisters confrontation	4	198:$7AA6	Ohagi: No! I can't believe it! This is why men are... Grumble...<page>
66	pot_sisters_confrontation	postgame	Pot sisters confrontation	5	198:$7AD0	Ohagi: Can you be gentle this time?
67	town_npcs_early	town_dialogue	Early-game town NPC states	1	199:$419C	Bank Teller: I love this<br>town...<page><box>Bank Teller: So I decided to do my part and work hard!<page><box>
67	town_npcs_early	town_dialogue	Early-game town NPC states	2	199:$41C5	Bank Teller: Welcome.<page><box>Bank Teller: How may I help you?
67	town_npcs_early	town_dialogue	Early-game town NPC states	3	199:$41E3	Bank Teller: We look forward to serving you again.<page>
