id	sections	draft
199:$52A6	story_and_event_dialogue	Blacksmith: Understood.<page><box>Blacksmith: Let me explain <quoteOpen>Strengthen<quoteClose>.<page><box>Blacksmith: The price is 1,500 Gitan.<page><box>Blacksmith: I can Strengthen weapons.<page><box>Blacksmith: Hand me the weapon you want and I'll Strengthen it immediately.<page><box>Blacksmith: A weapon grows more effective each time it is Strengthened.<page><box>Blacksmith: That will give you the advantage in battle.<page><box>Blacksmith: But every weapon has a strengthening limit.<page><box>Blacksmith: Please keep that in mind.<page><box>
199:$53BD	story_and_event_dialogue	Blacksmith: Understood.<page><box>Blacksmith: Let me explain <quoteOpen>Repair<quoteClose>.<page><box>Blacksmith: The price is 500 Gitan.<page><box>Blacksmith: I can Repair Bracelets.<page><box>Blacksmith: A Bracelet may crack when you take damage.<page><box>Blacksmith: Bring me a cracked one and I'll Repair it immediately.<page><box>Blacksmith: A cracked Bracelet is in danger.<page><box>Blacksmith: Take more damage and it may break and disappear.<page><box>Blacksmith: Please be careful.<page><box>
199:$54E7	story_and_event_dialogue	Blacksmith: Understood.<page><box>Blacksmith: Let me explain <quoteOpen>Synthesis<quoteClose>.<page><box>Blacksmith: Synthesis combines special item abilities.<page><box>Blacksmith: Weapons, Shields, and Bracelets can be synthesized.<page><box>Blacksmith: Unfortunately, I don't perform Synthesis here.<page><box>Blacksmith: You'll need a <quoteOpen>Synthesis Pot<quoteClose>.<page><box>Blacksmith: Place the items you want to synthesize inside it.<page><box>Blacksmith: Also...<page><box>Blacksmith: I hear a monster called Mini Mixer can perform Synthesis too.<page><box>Blacksmith: Apparently, you throw the items at it.<page><box>Blacksmith: But if you fail to defeat it, it will carry your items away.<page><box>Blacksmith: Be careful.<page><box>Blacksmith: One more thing.<page><box>Blacksmith: Both methods follow the same rule.<page><box>Blacksmith: The first item inserted becomes the base.<page><box>Blacksmith: Don't get the order wrong.<page><box>
199:$5701	story_and_event_dialogue	Blacksmith: Understood.<page><box>Blacksmith: Let me explain <quoteOpen>Remove<quoteClose>.<page><box>Blacksmith: The price is 1,000 Gitan.<page><box>Blacksmith: <quoteOpen>Remove<quoteClose> takes an ability off a synthesized item.<page><box>Blacksmith: An ability you never use only wastes a Synthesis slot.<page><box>Blacksmith: In that case, it is best to Remove it.<page><box>Blacksmith: Hand me the item and I'll take it off immediately.<page><box>
199:$57F3	story_and_event_dialogue	Kinako: Welco...<page><box>Kinako: !!!!<page><box>Kinako: What a handsome man!<page>
199:$5810	story_and_event_dialogue	Kinako: Don't rush me!<page>
199:$581F	story_and_event_dialogue	Kinako: Eek! Ohagi!<page><box>Kinako: It's <name>!!<page>
199:$583D	story_and_event_dialogue	Kinako: Treat it gently.<page>
199:$584F	story_and_event_dialogue	Kinako: C-Could...<page><box>Kinako: Could it be...?<page>
199:$5860	story_and_event_dialogue	Kinako: Tee-hee. You want it, don't you?<page><box>Kinako: Oh, you! Ohagi is getting it ready!<page>
199:$588D	story_and_event_dialogue	Kinako: Don't say anything... Ohagi is getting it ready...<page>
199:$58B2	story_and_event_dialogue	Kinako: I'm disappointed in you, <name>!!<page>
199:$58CC	story_and_event_dialogue	Kinako: If you can be gentle, I'll trust you with it.<page><box>Kinako: Promise Ohagi too.<page>
199:$58F5	story_and_event_dialogue	Kinako: Welcome, <name>!<page>
199:$590B	story_and_event_dialogue	Kinako: Oh, <name>!<page><box>Kinako: Ohagi! <name> is here!<page>
199:$592C	story_and_event_dialogue	Kinako: Ah...<page><box>Kinako: T-Today...<page><box>Kinako: The weather is lovely today!<page>
199:$594E	story_and_event_dialogue	Kinako: If you want the doll, Ohagi is getting it ready.<page>
199:$5975	story_and_event_dialogue	Shopkeeper: G-Gah...<page>
199:$5984	story_and_event_dialogue	Ohagi: Don't do anything that would make it cry.<page>
199:$599E	story_and_event_dialogue	Ohagi: A man must know how to wait.<page>
199:$59BA	story_and_event_dialogue	Good: Gather!<page><box>Good: Comrades!<page><box>Good: Save your friends! Save lives!<page><box>Good: This is the Rescue Team! Will you depart on a rescue at once?
199:$5A09	story_and_event_dialogue	Good: Reach their hearts!<page><box>Good: Let your burning spirit resound!<page><box>Good: This is the Rescue Team! Will you depart on a rescue at once?
199:$5A57	story_and_event_dialogue	Good: We shall fight to the very end.<page><box>Good: We shall keep the flame of life burning!<page><box>Good: This is the Rescue Team! Will you depart on a rescue?
199:$5AB8	story_and_event_dialogue	Good: Your desire to save as many people as possible has reached me, Good!<page><box>Good: This is the Rescue Team! Will you depart on a rescue?!
199:$5B1B	story_and_event_dialogue	Good: Hear the cry of life!<page><box>Good: A lost Wanderer awaits your aid!<page><box>Good: This is the Rescue Team! Will you depart on a rescue at once?
199:$5B7D	story_and_event_dialogue	Good: Come back anytime!<page>
199:$5B8F	story_and_event_dialogue	Good: Welcome back! Are you feeling all right?<page><box>Good: I am glad to see you again!<page><box>Good: By the way...<page><box>Good: Will you return to the same dungeon as last time?
199:$5C0E	story_and_event_dialogue	Good: I see... Will you undertake a new rescue instead?
199:$5C3D	story_and_event_dialogue	Good: Roger!<page><box>Good: I shall begin the procedure immediately!<page><box>
199:$5C5C	story_and_event_dialogue	Good: Which connection method would you like?
199:$5C78	story_and_event_dialogue	Good: This procedure will erase your previous Rescue Gate.<page><box>Good: To visit it again, you will need to repeat the procedure.<page><box>Good: Please understand.<page><box>Good: I shall briefly explain the Cable procedure.<page><box>Good: Connect the Link Cable and confirm the other player is ready.<page><box>Good: Did they select <quoteOpen>Adventure<quoteClose>, then <quoteOpen>SOS!<quoteClose> from the game menu?<page><box>Good: They must then select <quoteOpen>Cable<quoteClose>.<page><box>Good: That completes their preparation.<page><box>Good: After they send the SOS data, press the A Button.<page><box>Good: They press! You press! Now receive the SOS of the person you wish to save!!
199:$5E2B	story_and_event_dialogue	Good: Hm? The connection failed!<page><box>Good: Please exchange the data within about ten seconds after they send it.<page><box>Good: Sorry for the trouble, but please try again.<page><box>
199:$5EA1	story_and_event_dialogue	Good: Hmm...?<page><box>Good: This person...<page><box>Good: appears to have already been rescued!<page><box>
199:$5ED5	story_and_event_dialogue	Good: Entering a Password will erase your previous Rescue Gate.<page><box>Good: To visit it again, you will have to re-enter the Password.<page><box>Good: Please understand.<page><box>Good: Now, enter the <quoteOpen>SOS!<quoteClose> Password!<page>
199:$5F7A	story_and_event_dialogue	Good: Confirmed!<page><box>Good: Proceed to the Rescue Gate beside the counter!<page><box>
199:$5FAD	story_and_event_dialogue	Good: You cannot enter that dungeon yet!<page><box>Good: Advance the story a little further, then return!<page>
199:$5FF5	story_and_event_dialogue	Good: Hmm...?<page><box>Good: That Password cannot be used because its rescue is already complete!<page><box>
199:$602E	story_and_event_dialogue	Good: The <quoteOpen>SOS!<quoteClose> Password appears to be wrong!<page><box>Good: Please try again!<page>
199:$605E	story_and_event_dialogue	Setsu: I wish to watch over those who risk their lives in battle...<page><box>Setsu: Just like the Captain...<page><box>Setsu: This is the Rescue Team. Would you like an explanation?
199:$60C2	story_and_event_dialogue	Setsu: This is the Rescue Team. Would you like an explanation?
199:$60E8	story_and_event_dialogue	Setsu: Return anytime you would like an explanation.<page>
199:$6106	story_and_event_dialogue	Setsu: Many Wanderers besides you travel throughout the country.<page><box>Setsu: Some have only just become Wanderers...<page><box>Setsu: Others are veterans who have cleared every kind of dungeon.<page><box>Setsu: All of them are working hard and taking on challenges.<page><box>Setsu: But when a Wanderer collapses, their items are lost...<page><box>Setsu: <quoteOpen>I cannot lose this item!<page><box>Someone, please help me!<quoteClose><page><box>Setsu: At such a time, you can rescue that person yourself.<page><box>Setsu: The process is simple.<page><box>Setsu: Use a Link Cable or Password to enter that person's dungeon...<page><box>Setsu: Reach the person you wish to save, and they will be revived.<page><box>Setsu: If you safely rescue a friend who has called for help...<page><box>Setsu: that friend will surely respect you forever.<page>
199:$62F0	story_and_event_dialogue	Setsu: I wish to watch over those who risk their lives in battle...<page><box>Setsu: Just like the Captain...<page><box>Setsu: This is the Rescue Team.<page><box>Setsu: Would you like to hear the previous <quoteOpen>Revival<quoteClose> Password?
199:$636B	story_and_event_dialogue	Setsu: This is the Rescue Team.<page><box>Setsu: Would you like to hear the previous <quoteOpen>Revival<quoteClose> Password?
199:$63A9	story_and_event_dialogue	Setsu: Then would you like an explanation of the Rescue Team?
199:$63CB	story_and_event_dialogue	Setsu: Return anytime you need an explanation or the <quoteOpen>Revival<quoteClose> Password.<page>
199:$63F8	story_and_event_dialogue	Setsu: The <quoteOpen>Revival<quoteClose> Password was:<br><cF8>1<page>
199:$6417	story_and_event_dialogue	Good: Welcome back! I am glad you returned safely!<page><box>Good: Let us register you with the Wanderer Rescue Federation at once!<page><box>
199:$6466	story_and_event_dialogue	Good: This is the Wanderer...<page><box>Good: !!<page><box>Good: Oh! It is you!!<page><box>Good: We have been waiting!<page><box>Good: Let us begin the procedure immediately.<page><box>
199:$64BC	story_and_event_dialogue	Good: Which connection method would you like?
199:$64D8	story_and_event_dialogue	Good: Roger!<page><box>Good: Return here once you are ready!<page><box>Good: We shall be waiting!<page>
199:$6519	story_and_event_dialogue	Good: Cancel...?<page><box>Good: Did you say you wish to cancel?!<page><box>Good: What happened?! Did your friend give up waiting for you?!<page><box>Good: Or did someone else perform the rescue?!<page><box>Good: Ooooooh!<page><box>Good: I understand! This truly hurts...<page><box>Good: Then shall we close this mission and prepare for the next rescue?
199:$65FF	story_and_event_dialogue	Good: It is understandable to hesitate. Please take time to consider it. I shall wait.<page><box>
199:$6636	story_and_event_dialogue	Good: Understood... You must have considered this carefully.<page><box>Good: However! Your efforts have deeply moved me!<page><box>Good: I prepared a small gift!<page><box>Good: Please accept... Whoa!<page><box>Good: Your inventory is full!<page><box>Good: Make room, then please return!<page>
199:$66FD	story_and_event_dialogue	Good: Understood... You must have considered this carefully.<page><box>Good: However! Your efforts have deeply moved me!<page><box>Good: I prepared a small gift!<page><box>Good: Please accept it!<page><box>
199:$678B	story_and_event_dialogue	<name> received<br><cF8>f!<delay:50><page><box>
199:$679D	story_and_event_dialogue	Good: Do not be discouraged. Keep doing your best! Well done!<page>
199:$67C7	story_and_event_dialogue	Good: Would you like to send an item to the person you rescued?
199:$67F8	story_and_event_dialogue	Good: Items inside Pots will be lost, so take care!<page><box>Good: Since you are using a Cable, press Select to choose as many as you like.<page><box>Good: Let us choose!<page><box>
199:$686E	story_and_event_dialogue	Good: Roger!<page><box>Good: I shall proceed without sending anything.<page><box>
199:$68A1	story_and_event_dialogue	Good: Hm...?<page><box>Good: Your inventory is full, so I cannot give you the commemorative item!<page><box>Good: Give something to the rescued player,<page><box>Good: or visit the warehouse and make room!<page><box>
199:$6918	story_and_event_dialogue	Good: ...!<page><box>Good: You do not appear to have anything you can send!<page><box>
199:$6944	story_and_event_dialogue	Good: Gwah!<page><br>Did you notice?!<br>There is a monster here!!<page><box>Good: I can only send items!<page><box>Good: Let us choose again!<page><box>
199:$69A2	story_and_event_dialogue	Good: Connect the Link Cable and make sure the other player is ready.<page><box>Good: Did they select <quoteOpen>Adventure<quoteClose>, then <quoteOpen>Revive!<quoteClose> from the game menu?<page><box>Good: They must then select <quoteOpen>Cable<quoteClose>.<page><box>Good: That completes their preparation.<page><box>Good: Press the A Button to send your Revival data to the other player.<page><box>Good: The other player must then press the A Button to receive it.<page><box>Good: You press! They press! Now send it!<page><box>Good: Send your wish for Revival!!
199:$6AC1	story_and_event_dialogue	Good: Hm...?<br>The connection failed!<page><box>
199:$6ADE	story_and_event_dialogue	Good: Hmm...?<page><br>Something appears to have gone wrong.<page><box>Good: I am sorry, but we must treat this rescue as though it never happened.<page>
199:$6B33	story_and_event_dialogue	Good: Please wait a moment!<page><box>Good: ...<page><box>Good: ......<page><box>Good: .........<page><box>Good: Whoa!!<page><box>Good: The Wanderer Rescue Federation will award you a rescue title and an item!<page><box>Good: Congratulations!<page><box>
199:$6BBB	story_and_event_dialogue	<name> received a title<br>for <cF8>j rescues<cF3> and<br><cF8>f!<delay:50><page><box>
199:$6BDF	story_and_event_dialogue	Good: I shall begin the procedure!<page><box>Good: ...<page><box>Good: ......<page><box>Good: .........<page><box>Good: Whoa!!<page><box>Good: The Wanderer Rescue Federation will award you a rescue title!<page><box>Good: Congratulations!<page><box>
199:$6C69	story_and_event_dialogue	<name> received a title<br>for <cF8>j rescues!<delay:50><page><box>
199:$6C88	story_and_event_dialogue	Good: If you have any questions about rescues, please ask the Pigeon Handler!<page><box>Good: I look forward to your future success!<page>
199:$6CDF	story_and_event_dialogue	Good: Roger!<page><box>Good: Return here once you are ready!<page><box>Good: We shall be waiting!<page>
199:$6D20	story_and_event_dialogue	Good: Would you like to send an item to the person you rescued?
199:$6D51	story_and_event_dialogue	Good: Items inside Pots will be lost, so take care!<page><box>Good: Since you are not using a Cable, you can only send one item.<page><box>Good: Let us choose!<page><box>
199:$6DC4	story_and_event_dialogue	Good: Roger!<page><box>Good: I shall proceed without sending anything.<page><box>
199:$6DF7	story_and_event_dialogue	Good: Hm...?<page><box>Good: Your inventory is full, so I cannot give you the commemorative item!<page><box>Good: Give something to the rescued player,<page><box>Good: or visit the warehouse and make room!<page><box>
199:$6E6E	story_and_event_dialogue	Good: ...!<page><box>Good: You do not appear to have anything you can send!<page><box>
199:$6E9A	story_and_event_dialogue	Good: Gwah!<page><br>Did you notice?!<br>There is a monster here!!<page><box>Good: I can only send items!<page><box>Good: Let us choose again!<page><box>
199:$6EF8	story_and_event_dialogue	Good: Please wait a moment!<page><box>Good: ...<page><box>Good: ......<page><box>Good: .........<page><box>Good: Whoa!!<page><box>
199:$6F39	story_and_event_dialogue	Good: The Wanderer Rescue Federation will award you a Revival Password and an item!<page><box>
199:$6F6E	story_and_event_dialogue	<name> received<br><cF8>1<br>and <cF8>f!<delay:50><page><box>
199:$6F85	story_and_event_dialogue	Good: The Wanderer Rescue Federation will award you a Revival Password and an item!<page><box>
